engine_id,actual_rul,baseline_prediction,safety_prediction,baseline_score,safety_score,baseline_error,safety_error,safety_minus_baseline_score
121,41.0,34.456326,32.60352,0.6542695874747981,0.9076709880410088,-6.5436745,-8.396481,0.25340140056621063
122,192.0,124.63817,123.65941,176.9814548892967,190.89888095297593,-67.36183,-68.34059,13.917426063679216
123,23.0,25.593386,25.03154,0.29607254136760863,0.22526113376463974,2.5933857,2.03154,-0.07081140760296889
124,86.0,55.10715,52.512543,9.765784439262104,12.143906299625455,-30.892849,-33.487457,2.3781218603633505
125,184.0,123.7183,123.3589,102.23974000406254,105.1337241784898,-60.2817,-60.641098,2.89398417442726
126,15.0,19.401789,19.207678,0.5529849778853839,0.5231305422374919,4.4017887,4.207678,-0.02985443564789203
127,195.0,97.68131,92.65636,1782.0004672481068,2623.3484575641264,-97.31869,-102.34364,841.3479903160196
128,126.0,122.64794,123.98953,0.2941455196385214,0.16725092625823135,-3.3520584,-2.0104675,-0.12689459338029008
129,120.0,86.73455,83.176994,11.921346776766354,15.988538285599681,-33.26545,-36.823006,4.067191508833327
130,165.0,113.770645,116.01624,50.45561567326196,42.29258222608538,-51.229355,-48.983757,-8.16303344717658
131,101.0,79.03709,90.45174,4.416527273370413,1.2510682660359707,-21.962914,-10.548264,-3.165459007334442
132,116.0,104.29375,106.84351,1.4607864746244608,1.0225217345044633,-11.706253,-9.1564865,-0.4382647401199975
133,126.0,124.14967,123.60339,0.15296030212675538,0.20244182319391557,-1.8503265,-2.3966064,0.049481521067160195
134,36.0,39.23553,38.727486,0.3820295198099386,0.3135699267304186,3.2355309,2.7274857,-0.06845959307951999
135,7.0,5.866437,2.5709786,0.09111177889607491,0.40592289322842423,-1.133563,-4.4290214,0.3148111143323493
136,122.0,105.59332,109.09683,2.532663418207723,1.6981095562569952,-16.406677,-12.903168,-0.8345538619507278
137,159.0,111.86146,111.22219,36.563833248116964,38.457182156804464,-47.138542,-47.77781,1.8933489086875
138,88.0,90.05153,83.73188,0.22771275938267244,0.3886289710517812,2.051529,-4.26812,0.16091621166910874
139,173.0,121.15295,122.67445,52.95956052007779,46.99975306960447,-51.847054,-50.325546,-5.959807450473313
140,146.0,93.87965,99.49782,54.10596548563489,34.769333622977065,-52.120354,-46.502182,-19.336631862657825
141,130.0,124.34483,123.07042,0.544982861461204,0.7041128765914626,-5.6551666,-6.9295807,0.1591300151302586
142,108.0,121.497444,121.384415,2.856439757664773,2.8130960369897076,13.497444,13.384415,-0.043343720675065533
143,53.0,45.60304,47.951885,0.7664943975590783,0.4744964199251298,-7.396961,-5.048115,-0.2919979776339485
144,162.0,117.488434,117.334755,29.690913324141338,30.05587747860221,-44.511566,-44.665245,0.36496415446087127
145,59.0,57.260994,55.84061,0.14312952153977365,0.27510682730130687,-1.739006,-3.1593895,0.13197730576153321
146,100.0,113.99819,118.433716,3.054466785457705,5.317803384696655,13.998192,18.433716,2.26333659923895
147,56.0,74.53956,70.51128,5.385027784898439,3.267924418965432,18.539558,14.511276,-2.1171033659330067
148,145.0,118.81361,119.95178,6.495763391700531,5.86740278150691,-26.186394,-25.048218,-0.6283606101936208
149,76.0,57.299076,54.174683,3.214506948665047,4.3594993609290595,-18.700924,-21.825317,1.1449924122640125
150,57.0,55.418846,56.59557,0.12933303137108276,0.03159900443336472,-1.5811539,-0.4044304,-0.09773402693771804
151,31.0,23.771963,21.81584,0.7436887437897053,1.0268317590337865,-7.228037,-9.18416,0.28314301524408125
152,88.0,80.58001,79.46963,0.7696264923428111,0.9274203626398134,-7.4199905,-8.530373,0.15779387029700231
153,173.0,91.17194,95.218834,540.5665032706324,395.6945627723563,-81.82806,-77.781166,-144.87194049827616
154,34.0,41.15417,38.62298,1.0450394883174567,0.5877180886795843,7.154171,4.622978,-0.45732139963787244
155,7.0,16.183512,15.793224,1.5051564142375602,1.4092667147657214,9.183512,8.793224,-0.09588969947183879
156,133.0,104.5617,114.16295,7.9134522293208835,3.2588703676341355,-28.438301,-18.837051,-4.654581861686748
157,172.0,103.97187,105.89621,186.34147936474082,160.56490409358003,-68.02813,-66.10379,-25.776575271160795
158,6.0,9.583044,7.695518,0.430901127952944,0.18477371871437742,3.583044,1.695518,-0.24612740923856657
159,22.0,16.94868,14.863716,0.4748599105880842,0.7314252502714786,-5.051319,-7.136284,0.25656533968339446
160,83.0,102.37086,110.27482,5.938500770506765,14.294324961478198,19.370857,27.274818,8.355824190971433
161,82.0,88.66382,82.715385,0.9471793455484525,0.07415955198821211,6.6638184,0.71538544,-0.8730197935602404
162,84.0,111.09959,108.10174,14.028654047368216,10.135896369037221,27.099586,24.101738,-3.8927576783309945
163,95.0,102.2891,107.66043,1.072820136171424,2.546790431798478,7.2891006,12.660431,1.473970295627054
164,174.0,124.86353,123.74772,42.804135434106655,46.72999811185035,-49.136467,-50.25228,3.9258626777436945
165,111.0,91.697075,103.343796,3.4142608099183684,0.8020750138606585,-19.302925,-7.656204,-2.6121857960577097
166,72.0,113.4985,118.172134,62.424466943173556,100.21160659403708,41.498497,46.172134,37.78713965086352
167,109.0,123.71859,122.42004,3.3573277943903506,2.8267031325571557,14.71859,13.420036,-0.5306246618331949
168,87.0,98.14147,103.960236,2.0469685742441923,4.452223785945514,11.141472,16.960236,2.4052552117013217
169,179.0,122.00466,122.159,79.1786125659031,78.23236610681809,-56.99534,-56.841003,-0.9462464590850033
170,158.0,121.02389,121.67651,16.1898025985662,15.348143327315146,-36.976112,-36.323486,-0.8416592712510536
171,126.0,93.71015,92.164085,10.98714093817671,12.500985225489897,-32.28985,-33.835915,1.5138442873131872
172,12.0,25.075869,13.318853,2.697240980909761,0.14097748481169958,13.075869,1.3188534,-2.5562634960980612
173,8.0,7.493428,6.876021,0.039736233351875594,0.09030767835170606,-0.50657177,-1.1239791,0.05057144499983046
174,10.0,11.738178,14.012764,0.18983878757171646,0.4937300750126852,1.7381783,4.012764,0.3038912874409687
175,123.0,90.75646,95.652245,10.944514631880784,7.196223462089101,-32.243538,-27.347755,-3.748291169791683
176,103.0,84.72361,76.61335,3.0790991181817082,6.6121245701160625,-18.27639,-26.38665,3.5330254519343542
177,12.0,18.42351,16.329773,0.9009446746172889,0.5418412126780137,6.4235096,4.329773,-0.3591034619392752
178,106.0,104.5852,106.37132,0.11497386534205334,0.03783027849755349,-1.4148026,0.37132263,-0.07714358684449985
179,12.0,17.827927,14.255061,0.7910332063355285,0.25295669587268965,5.8279266,2.2550611,-0.5380765104628389
180,32.0,23.705229,20.589659,0.8928039908000631,1.4054056497713825,-8.294771,-11.410341,0.5126016589713194
181,37.0,21.42219,18.708956,2.3144546458102018,3.0836998468628023,-15.57781,-18.291044,0.7692452010526005
182,116.0,113.14419,116.227325,0.2456753738012949,0.022992897310924132,-2.855812,0.22732544,-0.22268247649037076
183,15.0,5.226356,3.674069,1.1208538498486922,1.3898377272614262,-9.7736435,-11.325932,0.268983877412734
184,10.0,11.06218,10.3492365,0.11206423176962943,0.035540641046056365,1.0621796,0.3492365,-0.07652359072357307
185,46.0,46.922966,44.830585,0.09669005249112139,0.09412500659400758,0.922966,-1.1694145,-0.0025650458971138157
186,142.0,116.56934,115.032,6.072431516002319,6.960260431705249,-25.430656,-26.968002,0.8878289157029302
187,24.0,22.01956,26.119436,0.16455792235559774,0.2360782009409883,-1.9804401,2.1194363,0.07152027858539056
188,135.0,114.34069,110.81427,3.8997179643776905,5.426568771374736,-20.65931,-24.18573,1.5268508069970457
189,56.0,95.43357,92.33023,50.591508045465666,36.82699765207301,39.43357,36.33023,-13.764510393392655
190,43.0,54.49985,54.227123,2.158145924594833,2.073178371012713,11.499851,11.227123,-0.08496755358211994
191,178.0,118.59937,123.16077,95.47452756844426,66.92489225732582,-59.400627,-54.839233,-28.549635311118436
192,71.0,73.84161,77.55934,0.3286473265103922,0.926941716134501,2.8416138,6.5593414,0.5982943896241089
193,104.0,91.904686,85.445404,1.5355454238095585,3.1673344522067,-12.095314,-18.554596,1.6317890283971415
194,15.0,22.416464,20.064135,1.0993890738550407,0.6593292588462343,7.416464,5.0641346,-0.4400598150088064
195,166.0,100.98615,106.87538,147.5713301832652,93.44782628700338,-65.01385,-59.12462,-54.12350389626181
196,89.0,113.01214,114.88763,10.036564840409273,12.313288407237792,24.012138,25.887627,2.276723566828519
197,36.0,37.054493,36.679424,0.11120975925236154,0.07030368781134899,1.054493,0.6794243,-0.04090607144101255
198,11.0,10.621845,11.901775,0.029516039523065363,0.09436855628727536,-0.37815475,0.90177536,0.06485251676421
199,92.0,47.272217,47.742073,30.20563563817815,29.097915550175635,-44.727783,-44.257927,-1.107720088002516
200,96.0,87.7309,92.40271,0.88906941821259,0.3187899589244758,-8.269096,-3.59729,-0.5702794592881142
201,59.0,82.35276,80.82043,9.332311579181974,7.864395024867903,23.35276,21.820427,-1.4679165543140709
202,13.0,9.757115,8.740849,0.28332281603672826,0.38767132332715737,-3.2428846,-4.2591515,0.1043485072904291
203,167.0,124.731834,122.91897,24.82640331559522,28.691137480478147,-42.268166,-44.08103,3.864734164882929
204,151.0,91.46768,102.59677,96.45678858723629,40.40183854781609,-59.53232,-48.40323,-56.0549500394202
205,154.0,101.18549,95.38139,57.12839951751682,89.84216791056943,-52.814507,-58.618607,32.71376839305261
206,109.0,85.919334,89.22345,4.9028531247515446,3.578049799428719,-23.080666,-19.77655,-1.3248033253228257
207,116.0,114.37762,115.67897,0.13292037478063268,0.025002026301724767,-1.6223831,-0.32102966,-0.10791834847890791
208,91.0,111.138596,108.33028,6.492178113356192,4.657757707258567,20.138596,17.330276,-1.8344204060976246
209,11.0,15.641653,12.92611,0.590685898776039,0.21241110631672977,4.641653,1.9261103,-0.3782747924593093
210,88.0,87.815025,90.62193,0.014330532310532496,0.2997777630320968,-0.18497467,2.621933,0.2854472307215643
211,108.0,81.75756,76.82184,6.528148847600439,10.004674363798499,-26.24244,-31.178162,3.47652551619806
212,76.0,70.865845,67.47976,0.4842877403041921,0.925918770411682,-5.1341553,-8.520241,0.44163103010748994
213,14.0,19.461552,17.20858,0.7266017435331136,0.3783098493542125,5.4615517,3.20858,-0.34829189417890105
214,89.0,69.36809,72.37311,3.5273967015171825,2.5930150586084704,-19.631912,-16.626892,-0.9343816429087122
215,145.0,120.69986,119.97002,5.4833773317300345,5.857777075353669,-24.30014,-25.029984,0.37439974362363415
216,17.0,21.04834,15.393794,0.4990536130752914,0.13151144744842602,4.04834,-1.6062059,-0.36754216562686537
217,66.0,71.6008,64.940285,0.7508124827584228,0.08493118314421122,5.6007996,-1.0597153,-0.6658812996142116
218,154.0,109.43464,112.93648,29.81817748794827,22.540738832691662,-44.56536,-41.063522,-7.277438655256606
219,41.0,38.885277,37.499184,0.17664952691851243,0.309039372810318,-2.1147232,-3.5008163,0.13238984589180558
220,182.0,118.72198,117.51596,129.00074910406536,141.63810893999124,-63.278023,-64.48404,12.637359835925878
221,73.0,72.81109,67.37273,0.014637746790423511,0.5416714683395016,-0.18891144,-5.6272736,0.5270337215490781
222,39.0,41.72979,36.56061,0.313872618245415,0.2064054694231885,2.7297897,-2.4393883,-0.10746714882222652
223,58.0,44.3778,50.443943,1.8515466731239862,0.7882458226853055,-13.6222,-7.556057,-1.0633008504386807
224,14.0,19.068083,16.849678,0.6599845265088957,0.32971921573267937,5.068083,2.849678,-0.33026531077621635
225,145.0,113.852844,116.411285,9.978458763365767,8.017182215211863,-31.147156,-28.588715,-1.9612765481539043
226,88.0,91.76765,87.8177,0.4575612741690327,0.014121608178759404,3.7676468,-0.18229675,-0.4434396659902733
227,162.0,122.11003,124.88536,20.508735264794435,16.373955116782835,-39.88997,-37.11464,-4.1347801480116
228,189.0,125.1446,122.5794,134.90469292135757,164.55061711043632,-63.8554,-66.4206,29.645924189078755
229,120.0,121.06519,124.17483,0.11239941515505336,0.5181352273299313,1.0651932,4.1748276,0.405735812174878
230,98.0,111.23786,109.66789,2.7576214469368225,2.2116642014155596,13.237862,11.667892,-0.5459572455212629
231,33.0,32.707397,29.621967,0.022763101299520416,0.29673383452442326,-0.29260254,-3.3780327,0.27397073322490284
232,184.0,121.22404,121.85215,124.07583303810667,118.17629280310683,-62.775963,-62.14785,-5.899540234999833
233,110.0,102.237526,109.96358,0.8168666367696997,0.0028056769876809717,-7.762474,-0.03642273,-0.8140609597820188
234,68.0,48.560627,55.35539,3.4608368629974677,1.6449771126310417,-19.439373,-12.644611,-1.815859750366426
235,24.0,25.291399,24.015356,0.1378492983841888,0.0015367860315083082,1.291399,0.015356064,-0.1363125123526805
236,75.0,99.17902,96.64232,10.222294434789706,7.707910562213538,24.179024,21.642319,-2.5143838725761682
237,18.0,17.08201,14.459125,0.07316754167520467,0.31307935766448924,-0.91798973,-3.5408754,0.23991181598928457
238,16.0,17.403788,11.938722,0.15070956056648988,0.3667095005270291,1.4037876,-4.0612783,0.21599993996053923
239,166.0,124.799416,123.33205,22.790247409102413,25.632979230887464,-41.200584,-42.667953,2.8427318217850512
240,98.0,36.795452,35.127327,109.8349485577943,125.00977259293543,-61.204548,-62.872673,15.174824035141128
241,176.0,110.004364,118.12924,159.22633086216197,84.76378006381262,-65.995636,-57.870758,-74.46255079834935
242,81.0,104.02264,107.76169,8.996786000234179,13.529322128252693,23.022636,26.761688,4.5325361280185135
243,118.0,83.87516,73.26293,12.804404053930961,30.227931560105475,-34.12484,-44.73707,17.423527506174516
244,35.0,41.64228,40.3941,0.9429900663718798,0.7149947491976749,6.6422806,5.3941,-0.22799531717420485
245,131.0,116.39943,110.65793,2.0744340066516016,3.7815976799462945,-14.600571,-20.342072,1.7071636732946929
246,194.0,124.554695,125.53858,207.91898150495052,192.69077319342225,-69.445305,-68.46142,-15.228208311528277
247,112.0,105.89394,103.207504,0.5995088794744581,0.96667800050443,-6.106056,-8.792496,0.3671691210299719
248,26.0,34.89297,27.052353,1.4334186095235113,0.11097198078872972,8.892971,1.0523529,-1.3224466287347816
